wl,n
0.017220026,0.96653035
0.017340446,0.96560833
0.017462562,0.96465235
0.01758641,0.96378979
0.017712027,0.96291413
0.017839451,0.96198351
0.017968723,0.96106086
0.018099881,0.96009126
0.018232969,0.95909658
0.018368028,0.95820466
0.018505103,0.9572712
0.018644239,0.95616829
0.018785483,0.95517577
0.018928884,0.95430823
0.01907449,0.95339596
0.019222355,0.9521945
0.019372529,0.95078282
0.019525069,0.94954921
0.01968003,0.94824521
0.01983747,0.94687512
0.01999745,0.94550754
0.02016003,0.94416166
0.020325277,0.94289611
0.020493254,0.94141449
0.020664031,0.93977866
0.020837679,0.93825124
0.021014269,0.93670947
0.021193878,0.9350308
0.021376584,0.93323181
0.021562467,0.93147436
0.021751612,0.92967897
0.021944104,0.92776453
0.022140033,0.92583126
0.022339493,0.92384738
0.02254258,0.92191474
0.022749392,0.9199128
0.022960035,0.91774048
0.023174614,0.91560281
0.023393243,0.91348912
0.023616036,0.9112154
0.023843113,0.90880591
0.0240746,0.90639193
0.024310625,0.90382579
0.024551324,0.90105777
0.024796837,0.89785754
0.025047311,0.89583715
0.025302895,0.89251109
0.025432654,0.89165798
0.02556375,0.89160038
0.025696205,0.88993912
0.025830039,0.88806782
0.025965275,0.88658347
0.026101934,0.88523289
0.02624004,0.8837345
0.026379614,0.88229785
0.026520682,0.88105571
0.026663266,0.88003667
0.026807392,0.8782537
0.026953084,0.87637839
0.027100369,0.87460055
0.027249272,0.87281003
0.02739982,0.87184154
0.027552042,0.87048463
0.027705964,0.86822962
0.027861615,0.86599615
0.028019025,0.86449933
0.028178224,0.86291112
0.028339243,0.86055877
0.028502112,0.85841686
0.028666864,0.85604187
0.028833532,0.85461122
0.029002149,0.85376464
0.02917275,0.85174651
0.02934537,0.84975354
0.029520045,0.84711134
0.029696811,0.84456081
0.029875708,0.84253994
0.030056773,0.84053123
0.030240046,0.83899037
0.030425567,0.83672708
0.03061338,0.8342036
0.030803525,0.83255802
0.030996047,0.83051181
0.031190991,0.8274406
0.031388402,0.82465739
0.031588328,0.82209753
0.031790817,0.81963794
0.031995919,0.817101
0.032203685,0.81466296
0.032414167,0.81260686
0.032627418,0.80996437
0.032843493,0.80690143
0.03306245,0.80385445
0.033284346,0.8010275
0.03350924,0.7983863
0.033737194,0.79549238
0.033968271,0.79269516
0.034202534,0.78986054
0.034440052,0.78674163
0.034680892,0.7831848
0.034925123,0.77969048
0.035172819,0.77669635
0.035424054,0.77346732
0.035678903,0.77023981
0.035937446,0.76700911
0.036199763,0.76394229
0.036465937,0.7610194
0.036736056,0.75789972
0.037010205,0.75482079
0.037288477,0.75182346
0.037570966,0.74890816
0.037857767,0.74611312
0.038148981,0.74335113
0.038444709,0.7407457
0.038745059,0.73861963
0.039050138,0.73696213
0.03936006,0.7357938
0.03967494,0.73504854
0.039994899,0.73465359
0.040320061,0.73488651
0.040650553,0.7360907
0.040986508,0.73797006
0.041328062,0.7404677
0.041675357,0.74385547
0.042028538,0.748298
0.042387756,0.75316924
0.042753168,0.75954422
